date,gross,person,shared,sas,description,cat,account,exclude_from_budget,sav_account_only,tag,area,comments
27/11/2023,-270.980,s,x,,Café/restaurant 166,Café&restaurant,,,,Tag 14,,
28/11/2023,-41.090,s,,,Café/restaurant 163,Café&restaurant,,,,,,
28/11/2023,-72.030,s,,x,Lebara,Subscriptions,,,,,,
29/11/2023,-74.470,s,,x,Café/restaurant 163,Café&restaurant,,,,,,
29/11/2023,-437.030,s,x,x,YouSee,Subscriptions,,,,,,
30/11/2023,58400.03252,s,,,Salary 3,Salary,,,,,,
30/11/2023,-15.340,s,x,x,Netto,Groceries,,,,,,
30/11/2023,-79.340,s,,x,Café/restaurant 163,Café&restaurant,,,,,,
30/11/2023,-201.770,s,x,x,Fakta,Groceries,,,,,,
30/11/2023,-5676.000,s,x,,Silkeborggade,Rent,,,,,,
01/12/2023,-13.350,s,x,x,Netto,Groceries,,,,,,
01/12/2023,-41.180,s,,x,Café/restaurant 164,Café&restaurant,,,,,,
01/12/2023,-61.230,s,,x,Puregym,Sport,,,,,,
01/12/2023,-72.140,s,x,x,Irma,Groceries,,,,,,
01/12/2023,-114.680,s,x,x,Fakta,Groceries,,,,,,
01/12/2023,-226.000,s,x,x,TopDanmark,Subscriptions,,,,,,
01/12/2023,-780.850,s,,,a-kasse,Authorities,,,,,,
03/12/2023,-519.810,s,x,x,Wolt groceries,Groceries,,,,,,
03/12/2023,-1034.480,s,x,x,Fotoalbum,Present,,,,,,
04/12/2023,-23.950,s,x,x,Netto,Groceries,,,,,,
04/12/2023,-111.860,s,x,x,Jysk,Furniture&home,,,,,,
04/12/2023,-155.900,s,x,x,Temu,Furniture&home,,,,,,
05/12/2023,-137.100,s,x,x,Fakta,Groceries,,,,,,
05/12/2023,-397.300,s,x,x,Café/restaurant 211,Café&restaurant,,,,,,
06/12/2023,-177.000,s,,,Christmas presents,Present,,,,,,
06/12/2023,-214.270,s,x,x,Bog & Ide,Present,,,,,,
08/12/2023,-46.730,s,,,Café/restaurant 164,Café&restaurant,,,,,,
08/12/2023,-172.440,s,x,x,Wolt groceries,Groceries,,,,,,
08/12/2023,-213.000,s,,x,Present,Present,,,,,,
09/12/2023,-88.650,s,x,x,Netto,Groceries,,,,,,
09/12/2023,-805.000,s,x,x,Meny,Groceries,,,,,,
10/12/2023,-63.290,s,x,x,Fakta,Groceries,,,,,,
10/12/2023,-105.000,s,,x,Café/restaurant 19,Café&restaurant,,,,,,
10/12/2023,-268.770,s,x,x,Temu,Present,,,,,,
11/12/2023,-202.800,s,x,x,Acquario,Entertainment,,,,Tag 14,,
11/12/2023,-207.440,s,x,x,Bog & Ide,Present,,,,,,
11/12/2023,-367.720,s,x,x,Cloath/beauty store 215,Cloathing&Beauty,,,,,,
12/12/2023,-5.880,s,x,x,Fakta,Groceries,,,,,,
12/12/2023,-28.800,s,x,x,Café/restaurant 111,Café&restaurant,,,,,,
12/12/2023,-29.710,s,,x,Café/restaurant 165,Café&restaurant,,,,,,
12/12/2023,-100.760,s,x,x,Wii,Entertainment,,,,,,
13/12/2023,-29.930,s,,x,Café/restaurant 166,Café&restaurant,,,,,,
13/12/2023,-152.150,s,x,x,Youtube,Subscriptions,,,,,,
13/12/2023,-296.510,s,x,x,Asian Market,Groceries,,,,,,
14/12/2023,-9.450,s,,x,Café/restaurant 166,Café&restaurant,,,,,,
14/12/2023,-64.800,s,,x,Bar 26,Bar&cocktails,,,,,,
14/12/2023,-110.400,s,x,x,Café/restaurant 211,Café&restaurant,,,,,,
15/12/2023,-22.540,s,,x,Café/restaurant 167,Café&restaurant,,,,,,
15/12/2023,-103.290,s,x,x,Fakta,Groceries,,,,,,
15/12/2023,-177.660,s,x,x,Café/restaurant 211,Café&restaurant,,,,,,
15/12/2023,-2231.870,s,x,x,EasyJet,Flights,,,,Tag 27,,
16/12/2023,-4.450,s,x,x,Photo booth,Entertainment,,,,Tag 14,,
16/12/2023,-26.780,s,x,x,Café/restaurant 174,Café&restaurant,,,,Tag 14,,
16/12/2023,-134.480,s,x,x,Imerco,Present,,,,Tag 14,,
16/12/2023,-216.550,s,x,x,ICA,Groceries,,,,Tag 14,,
16/12/2023,-338.630,s,x,x,Bahne,Furniture&home,,,,Tag 14,,
16/12/2023,-365.940,s,x,x,Cloath/beauty store 58,Cloathing&Beauty,,,,Tag 14,,
16/12/2023,-531.000,s,x,x,rejsekort,Transportation,,,,Tag 14,,
16/12/2023,-561.070,s,x,x,Cloath/beauty store 131,Cloathing&Beauty,,,,Tag 14,,
16/12/2023,-653.040,s,x,x,Temu,Furniture&home,,,,Tag 14,,
16/12/2023,-760.000,s,x,x,Café/restaurant 117,Café&restaurant,,,,Tag 14,,
17/12/2023,-3.130,s,x,x,Curve +,Subscriptions,,,,,,
17/12/2023,-12.680,s,x,x,Fakta,Groceries,,,,,,
17/12/2023,-52.320,s,x,x,Café/restaurant 111,Café&restaurant,,,,,,
17/12/2023,-88.500,s,x,x,Washing machine,Housing&bills,,,,,,
17/12/2023,-202.390,s,x,x,Meny,Groceries,,,,,,
17/12/2023,-260.080,s,x,x,Netto,Groceries,,,,,,
18/12/2023,-1.860,s,,x,Bar 100,Bar&cocktails,,,,,,
18/12/2023,-24.370,s,,x,Café/restaurant 167,Café&restaurant,,,,,,
18/12/2023,-140.000,s,x,x,rejsekort,Transportation,,,,,,
19/12/2023,-53.680,s,,x,Café/restaurant 169,Café&restaurant,,,,,,
19/12/2023,-135.090,s,x,x,Netflix,Subscriptions,,,,,,
19/12/2023,-324.630,s,x,x,SAS Eurobonus Credit Card fee,Subscriptions,,,,,,
19/12/2023,-360.000,s,,x,Cloath/beauty store 60,Cloathing&Beauty,,,,,,
20/12/2023,-5.100,s,,x,Café/restaurant 169,Café&restaurant,,,,,,
20/12/2023,-35.880,s,x,x,Fakta,Groceries,,,,,,
20/12/2023,-388.750,s,x,x,Wolt groceries,Groceries,,,,Tag 14,,
20/12/2023,-682.010,s,x,x,SAS,Flights,,,,Tag 27,,
21/12/2023,-39.930,s,,x,Café/restaurant 17,Café&restaurant,,,,,,
21/12/2023,-123.730,s,x,x,Revolut premium,Subscriptions,,,,,,
21/12/2023,-611.000,s,x,x,Asian Market,Groceries,,,,,,
23/12/2023,-0.830,s,,x,Datacamp,Subscriptions,,,,,,
23/12/2023,-42.320,s,x,x,rejsekort,Transportation,,,,Tag 14,,
23/12/2023,-68.380,s,x,x,LIDL,Groceries,,,,Tag 14,,
23/12/2023,-983.560,s,x,x,Meny,Groceries,,,,Tag 14,,
25/12/2023,-1342.500,s,x,x,Present,Present,,,,,,
26/12/2023,-230.400,s,x,x,Ride Tivoli,Entertainment,,,,Tag 14,,
26/12/2023,-246.510,s,x,x,Café/restaurant 198,Café&restaurant,,,,Tag 14,,
26/12/2023,-297.600,s,x,x,Tivoli,Entertainment,,,,Tag 14,,
27/12/2023,-46.440,s,x,x,Meny,Groceries,,,,,,
27/12/2023,-173.650,s,x,x,Jysk,Furniture&home,,,,,,
27/12/2023,-443.480,s,x,x,Creative space,Entertainment,,,,Tag 14,,
28/12/2023,-40.750,s,x,x,meny,Groceries,,,,,,
28/12/2023,-53.590,s,x,x,Fakta,Groceries,,,,,,
28/12/2023,-149.940,s,x,x,Café/restaurant 110,Café&restaurant,,,,Tag 14,,
28/12/2023,-261.580,s,x,x,YouSee,Subscriptions,,,,,,
29/12/2023,18418.4786,s,,,Salary 3,Salary,,,,,,
29/12/2023,-13.680,s,x,x,Café/restaurant 112,Café&restaurant,,,,,,
29/12/2023,-64.220,s,x,x,Greenmobility,Car,,,,,,
29/12/2023,-72.030,s,,x,Lebara,Subscriptions,,,,,,
29/12/2023,-493.900,s,x,x,Café/restaurant 212,Café&restaurant,,,,,,
30/12/2023,-3.160,s,x,x,Fakta,Groceries,,,,,,
30/12/2023,-192.090,s,x,x,Café/restaurant 13,Café&restaurant,,,,,,
30/12/2023,-657.090,s,x,x,Café/restaurant 212,Café&restaurant,,,,,,
31/12/2023,-69.210,s,x,x,Café/restaurant 104,Café&restaurant,,,,,,
31/12/2023,-87.450,s,x,x,Fakta,Groceries,,,,,,
31/12/2023,-4531.500,s,,,Savings,Savings,,,x,,,
31/12/2023,-5074.000,s,x,,Silkeborggade,Rent,,,,,,
01/01/2024,-51.860,s,,x,Puregym,Sport,,,,,,
01/01/2024,-198.000,s,,x,Rejsekort,Transportation,,,,,,
01/01/2024,-556.640,s,,,a-kasse,Authorities,,,,,,
02/01/2024,-62.050,s,x,x,Meny,Groceries,,,,,,
02/01/2024,-124.200,s,x,x,Café/restaurant 212,Café&restaurant,,,,,,
02/01/2024,-254.180,s,x,x,Matas,Health,,,,,,
02/01/2024,-401.710,s,x,x,TopDanmark,Subscriptions,,,,,,
03/01/2024,-19.440,s,x,x,Fakta,Groceries,,,,,,
03/01/2024,-22.090,s,,x,Café/restaurant 171,Café&restaurant,,,,,,
03/01/2024,-86.550,s,x,x,Fakta,Groceries,,,,,,
04/01/2024,-32.480,s,,x,Café/restaurant 171,Café&restaurant,,,,,,
04/01/2024,-76.000,s,x,x,Café/restaurant 172,Café&restaurant,,,,,,
04/01/2024,-239.190,s,x,x,Ryanair,Flights,,,,Tag 27,,
05/01/2024,-237.550,s,x,x,Magasin,Groceries,,,,,,
05/01/2024,-425.100,s,x,x,Café/restaurant 126,Café&restaurant,,,,,,
06/01/2024,-9.170,s,x,x,Fakta,Groceries,,,,,,
06/01/2024,-861.600,s,x,x,Wolt groceries,Groceries,,,,,,
08/01/2024,-14.560,s,,x,Café/restaurant 171,Café&restaurant,,,,,,
08/01/2024,-102.480,s,x,x,Matas,Health,,,,,,
08/01/2024,-124.200,s,x,x,Café/restaurant 161,Café&restaurant,,,,,,
09/01/2024,-66.000,s,,x,Café/restaurant 172,Café&restaurant,,,,,,
09/01/2024,-160.890,s,x,x,Netto,Groceries,,,,,,
10/01/2024,-27.160,s,,x,Café/restaurant 172,Café&restaurant,,,,,,
10/01/2024,-90.000,s,,x,Rejsekort,Transportation,,,,,,
10/01/2024,-487.700,s,x,x,Superbrugsen,Groceries,,,,,,
10/01/2024,-776.080,s,,x,Cloath/beauty store 227,Cloathing&Beauty,,,,,,
11/01/2024,-6.620,s,,x,Café/restaurant 172,Café&restaurant,,,,,,
11/01/2024,-45.000,s,x,x,Washing machine,Housing&bills,,,,,,
11/01/2024,-52.430,s,x,x,Fakta,Groceries,,,,,,
12/01/2024,-8.810,s,,x,Café/restaurant 172,Café&restaurant,,,,,,
12/01/2024,-38.000,s,x,x,Café/restaurant 192,Café&restaurant,,,,,,
12/01/2024,-800.800,s,,x,Bar 9,Bar&cocktails,,,,,,
13/01/2024,-261.340,s,x,x,Youtube,Subscriptions,,,,,,
13/01/2024,-298.860,s,x,x,Fakta,Groceries,,,,,,
13/01/2024,-420.420,s,x,x,Café/restaurant 212,Café&restaurant,,,,,,
13/01/2024,-667.190,s,x,x,Trenitalia,Transportation,,,,Tag 27,,
14/01/2024,-48.180,s,x,x,Fakta,Groceries,,,,,,
15/01/2024,-22.000,s,,x,Absalon,Entertainment,,,,,,
15/01/2024,-27.000,s,,x,Rejsekort,Transportation,,,,,,
15/01/2024,-67.080,s,x,x,Café/restaurant 104,Café&restaurant,,,,,,
15/01/2024,-240.900,s,x,x,Café/restaurant 212,Café&restaurant,,,,,,
15/01/2024,-545.960,s,x,x,Wolt groceries,Groceries,,,,,,
16/01/2024,-21.900,s,x,x,Fakta,Groceries,,,,,,
17/01/2024,-141.660,s,x,x,Wolt groceries,Groceries,,,,,,
17/01/2024,-326.810,s,x,x,AirBnb,Hotels,,,,Tag 27,,
17/01/2024,-4684.290,s,x,x,AirBnb,Hotels,,,,Tag 27,,
19/01/2024,-3.990,s,x,x,Netto,Groceries,,,,,,
19/01/2024,-38.260,s,,x,Café/restaurant 173,Café&restaurant,,,,,,
19/01/2024,-141.410,s,x,x,Netflix,Subscriptions,,,,,,
19/01/2024,-166.000,s,,x,Rejsekort,Transportation,,,,,,
19/01/2024,-339.470,s,x,x,SAS Eurobonus Credit Card fee,Subscriptions,,,,,,
19/01/2024,-1870.000,s,x,x,Café/restaurant 126,Café&restaurant,,,,,,
20/01/2024,-1283.250,s,x,x,Café/restaurant 130,Café&restaurant,,,,,,
21/01/2024,-8.850,s,x,x,Café/restaurant 112,Café&restaurant,,,,,,
21/01/2024,-65.990,s,x,,Revolut premium,Subscriptions,,,,,,
21/01/2024,-249.900,s,x,x,Café/restaurant 158,Café&restaurant,,,,,,
22/01/2024,-54.050,s,,x,Café/restaurant 173,Café&restaurant,,,,,,
22/01/2024,-136.000,s,,x,Rejsekort,Transportation,,,,,,
22/01/2024,-237.360,s,x,x,Café/restaurant 162,Café&restaurant,,,,,,
22/01/2024,-254.640,s,x,x,Fakta,Groceries,,,,,,
23/01/2024,-51.410,s,,x,Café/restaurant 173,Café&restaurant,,,,,,
23/01/2024,-54.700,s,,x,Datacamp,Subscriptions,,,,,,
23/01/2024,-159.100,s,x,,Café/restaurant 110,Café&restaurant,,,,,,
23/01/2024,-425.090,s,x,x,Lindt,Groceries,,,,,,
24/01/2024,-10.160,s,,x,Café/restaurant 174,Café&restaurant,,,,,,
24/01/2024,-28.160,s,,x,Café/restaurant 174,Café&restaurant,,,,,,
24/01/2024,-135.720,s,,x,Cloath/beauty store 374,Cloathing&Beauty,,,,,,
24/01/2024,-822.410,s,x,x,Meny,Groceries,,,,,,
25/01/2024,-45.760,s,,x,Café/restaurant 174,Café&restaurant,,,,,,
26/01/2024,-11.800,s,x,x,Fakta,Groceries,,,,,,
26/01/2024,-16.750,s,,x,Café/restaurant 176,Café&restaurant,,,,,,
26/01/2024,-31.740,s,,x,Bar 106,Bar&cocktails,,,,,,
26/01/2024,-58.000,s,,,Present,Present,,,,,,
26/01/2024,-94.180,s,x,x,Fakta,Groceries,,,,,,
29/01/2024,-34.590,s,,x,Café/restaurant 176,Café&restaurant,,,,,,
29/01/2024,-38.210,s,x,,Fakta,Groceries,,,,,,
29/01/2024,-72.030,s,,x,Lebara,Subscriptions,,,,,,
29/01/2024,-528.960,s,x,,Temu,Present,,,,,,
30/01/2024,-15.790,s,,,Café/restaurant 176,Café&restaurant,,,,,,
30/01/2024,-855.400,s,x,,Creative space,Entertainment,,,,,,
30/01/2024,-1249.350,s,x,,Meny,Groceries,,,,,,
31/01/2024,77629.33443,s,,,Salary 3,Salary,,,,,,
31/01/2024,-7.790,s,,,Café/restaurant 178,Café&restaurant,,,,,,
31/01/2024,-60.350,s,x,,Fakta,Groceries,,,,,,
31/01/2024,-63.070,s,,,Fakta,Groceries,,,,,,
31/01/2024,-946.000,s,x,,Silkeborggade,Rent,,,,,,
31/01/2024,-1920.000,s,,,Savings,Savings,,,x,,,
01/02/2024,-18.760,s,,,Café/restaurant 178,Café&restaurant,,,,,,
01/02/2024,-24.850,s,,,a-kasse,Authorities,,,,,,
01/02/2024,-52.730,s,x,,Superbrugsen,Groceries,,,,,,
01/02/2024,-73.600,s,x,,Superbrugsen,Groceries,,,,,,
01/02/2024,-204.160,s,x,,YouSee,Subscriptions,,,,,,
01/02/2024,-229.900,s,x,,TopDanmark,Subscriptions,,,,,,
02/02/2024,-7.750,s,,,Café/restaurant 178,Café&restaurant,,,,,,
02/02/2024,-32.470,s,,,Café/restaurant 112,Café&restaurant,,,,,,
02/02/2024,-89.700,s,x,,Fotex,Groceries,,,,,,
02/02/2024,-167.800,s,x,,Panduro,Entertainment,,,,,,
02/02/2024,-518.180,s,x,,Irma,Groceries,,,,,,
02/02/2024,-635.680,s,x,,Café/restaurant 213,Café&restaurant,,,,,,
03/02/2024,-1141.850,s,x,,Meny,Groceries,,,,,,
04/02/2024,-24.840,s,x,,Meny,Groceries,,,,,,
04/02/2024,-176.120,s,x,,Café/restaurant 193,Café&restaurant,,,,,,
04/02/2024,-266.460,s,x,,Meny,Groceries,,,,,,
05/02/2024,-18.120,s,,x,Café/restaurant 178,Café&restaurant,,,,,,
05/02/2024,-356.400,s,x,x,Café/restaurant 220,Café&restaurant,,,,,,
06/02/2024,-24.370,s,,x,Café/restaurant 179,Café&restaurant,,,,,,
07/02/2024,-70.530,s,,,Café/restaurant 179,Café&restaurant,,,,,,
07/02/2024,-176.700,s,x,x,Fotex,Groceries,,,,,,
08/02/2024,-32.390,s,,x,Café/restaurant 18,Café&restaurant,,,,,,
08/02/2024,-40.380,s,x,x,Meny,Groceries,,,,,,
09/02/2024,-96.200,s,x,x,Design museum,Entertainment,,,,,,
09/02/2024,-175.810,s,x,x,LIDL,Groceries,,,,,,
09/02/2024,-300.250,s,,x,Sauna,Entertainment,,,,,,
09/02/2024,-320.040,s,x,x,Café/restaurant 161,Café&restaurant,,,,,,
10/02/2024,-29.980,s,,x,Café/restaurant 2,Café&restaurant,,,,,,
10/02/2024,-72.150,s,,x,Bar 45,Bar&cocktails,,,,,,
10/02/2024,-112.000,s,,x,Rejsekort,Transportation,,,,,,
12/02/2024,-139.140,s,x,,Netto,Groceries,,,,,,
13/02/2024,-49.880,s,,,Café/restaurant 18,Café&restaurant,,,,,,
13/02/2024,-194.590,s,,,Puregym,Sport,,,,,,
13/02/2024,-232.700,s,x,,Youtube,Subscriptions,,,,,,
14/02/2024,-28.000,s,,,Rejsekort,Transportation,,,,,,
14/02/2024,-55.620,s,,,Café/restaurant 18,Café&restaurant,,,,,,
14/02/2024,-87.360,s,x,,Flowers,Present,,,,,,
14/02/2024,-134.070,s,x,,Drivenow,Car,,,,,,
14/02/2024,-416.900,s,x,,Café/restaurant 106,Café&restaurant,,,,,,
15/02/2024,-28.000,s,,,Café/restaurant 18,Café&restaurant,,,,,,
15/02/2024,-67.550,s,x,,Fakta,Groceries,,,,,,
15/02/2024,-990.510,s,x,,Wolt groceries,Groceries,,,,,,
16/02/2024,-81.290,s,x,,Meny,Groceries,,,,,,
16/02/2024,-276.120,s,x,,LIDL,Groceries,,,,,,
16/02/2024,-541.260,s,x,,Café/restaurant 192,Café&restaurant,,,,,,
17/02/2024,-23.180,s,x,,Meny,Groceries,,,,,,
17/02/2024,-76.800,s,,,Padel,Sport,,,,,,
18/02/2024,-55.340,s,x,,Superbrugsen,Groceries,,,,,,
18/02/2024,-552.000,s,x,,Café/restaurant 213,Café&restaurant,,,,,,
19/02/2024,-2.110,s,,,Café/restaurant 18,Café&restaurant,,,,,,
19/02/2024,-56.020,s,x,,Fakta,Groceries,,,,,,
19/02/2024,-163.240,s,x,x,SAS Eurobonus Credit Card fee,Subscriptions,,,,,,
19/02/2024,-568.280,s,x,,Meny,Groceries,,,,,,
20/02/2024,-22.050,s,,,Fotex,Groceries,,,,,,
20/02/2024,-40.300,s,,,Fotex,Groceries,,,,,,
20/02/2024,-63.690,s,,,Café/restaurant 18,Café&restaurant,,,,,,
20/02/2024,-120.000,s,,,Cloath/beauty store 344,Cloathing&Beauty,,,,,,
20/02/2024,-154.840,s,x,,Netflix,Subscriptions,,,,,,
21/02/2024,-24.310,s,x,,Café/restaurant 113,Café&restaurant,,,,,,
21/02/2024,-25.860,s,,,Café/restaurant 180,Café&restaurant,,,,,,
21/02/2024,-112.490,s,x,x,Revolut premium,Subscriptions,,,,,,
21/02/2024,-955.800,s,x,,Café/restaurant 163,Café&restaurant,,,,,,
22/02/2024,-657.980,s,x,,Café/restaurant 214,Café&restaurant,,,,,,
23/02/2024,-31.490,s,,x,Datacamp,Subscriptions,,,,,,
24/02/2024,-2.780,s,x,,Fakta,Groceries,,,,,,
24/02/2024,-53.680,s,x,,Netto,Groceries,,,,,,
24/02/2024,-135.250,s,x,,Magasin,Groceries,,,,,,
24/02/2024,-189.930,s,x,,Meny,Groceries,,,,,,
25/02/2024,-2.430,s,,,Fakta,Groceries,,,,,,
25/02/2024,-50.700,s,,,Café/restaurant 163,Café&restaurant,,,,,,
26/02/2024,-50.960,s,,,Café/restaurant 180,Café&restaurant,,,,,,
26/02/2024,-61.440,s,x,,Christmas presents,Present,,,,,,
27/02/2024,-67.510,s,,,Café/restaurant 180,Café&restaurant,,,,,,
28/02/2024,-8.730,s,,,Café/restaurant 181,Café&restaurant,,,,,,
28/02/2024,-132.240,s,,,Bosses Bageri,Groceries,,,,,,
29/02/2024,44199.75067,s,,,Salary 3,Salary,,,,,,
29/02/2024,-68.670,s,x,,Ryanair,Flights,,,,,,
29/02/2024,-420.570,s,x,,Irma,Groceries,,,,,,
29/02/2024,-11524.000,s,x,,Silkeborggade,Rent,,,,,,
01/03/2024,4235.55169,s,,,Salary 5,Salary,,,,Tag 27,,
01/03/2024,2304.884736,s,x,x,Salary 5,Salary,,,,,,
01/03/2024,-63.500,s,x,x,Café/restaurant 11,Café&restaurant,,,,Tag 27,,
01/03/2024,-169.330,s,x,x,Present,Present,,,,Tag 27,,
01/03/2024,-310.840,s,x,x,Greenmobility,Car,,,,Tag 27,,
01/03/2024,-634.810,s,x,,YouSee,Subscriptions,,,,,,
02/03/2024,-80.160,s,x,x,Lindt,Groceries,,,,Tag 27,,
02/03/2024,-651.240,s,x,x,Ski pass,Sport,,,,Tag 27,,
02/03/2024,-2160.850,s,x,,Skii lesson,Sport,,,,Tag 27,,
03/03/2024,-87.480,s,x,x,Trenitalia,Transportation,,,,Tag 27,,
03/03/2024,-123.300,s,x,x,Despar,Groceries,,,,Tag 27,,
03/03/2024,-1268.270,s,x,x,Café/restaurant 197,Café&restaurant,,,,Tag 27,,
04/03/2024,-147.190,s,x,x,Café/restaurant 196,Café&restaurant,,,,Tag 27,,
04/03/2024,-419.210,s,x,x,Present,Present,,,,Tag 27,,
05/03/2024,-388.040,s,x,x,Café/restaurant 197,Café&restaurant,,,,Tag 27,,
07/03/2024,-580.190,s,x,x,Café/restaurant 197,Café&restaurant,,,,Tag 27,,
07/03/2024,-2114.800,s,x,x,Skii rental,Sport,,,,Tag 27,,
08/03/2024,-50.800,s,x,x,Ski pass,Sport,,,,Tag 27,,
08/03/2024,-111.470,s,x,x,Café/restaurant 130,Café&restaurant,,,,Tag 27,,
08/03/2024,-262.710,s,x,x,Café/restaurant 1,Café&restaurant,,,,Tag 27,,
08/03/2024,-269.090,s,x,x,Café/restaurant 174,Café&restaurant,,,,Tag 27,,
08/03/2024,-275.410,s,x,x,Bar 16,Bar&cocktails,,,,Tag 27,,
08/03/2024,-326.350,s,x,x,Café/restaurant 129,Café&restaurant,,,,Tag 27,,
08/03/2024,-378.110,s,x,x,Bar 100,Bar&cocktails,,,,Tag 27,,
09/03/2024,-128.070,s,x,x,Café/restaurant 167,Café&restaurant,,,,Tag 27,,
09/03/2024,-249.020,s,x,x,Despar,Groceries,,,,Tag 27,,
10/03/2024,-88.180,s,x,x,Coop,Groceries,,,,Tag 27,,
11/03/2024,-255.600,s,x,x,Café/restaurant 106,Café&restaurant,,,,Tag 27,,
13/03/2024,-30.430,s,x,x,Youtube,Subscriptions,,,,Tag 27,,
13/03/2024,-208.880,s,x,,Fuel,Car,,,,Tag 27,,
13/03/2024,-320.080,s,,,Cloath/beauty store 11,Cloathing&Beauty,,,,Tag 27,,
13/03/2024,-372.990,s,x,,Café/restaurant 117,Café&restaurant,,,,Tag 27,,
13/03/2024,217.0764288,s,,,Salary 5,Salary,,,,,,
14/03/2024,-23.320,s,x,x,Despar,Groceries,,,,Tag 27,,
14/03/2024,-65.390,s,x,x,Lindt,Groceries,,,,Tag 27,,
14/03/2024,-68.920,s,x,,Café/restaurant 130,Café&restaurant,,,,Tag 27,,
14/03/2024,-584.640,s,,x,Cloath/beauty store 319,Cloathing&Beauty,,,,Tag 27,,
15/03/2024,-31.320,s,x,x,Trenitalia,Transportation,,,,Tag 27,,
15/03/2024,-36.680,s,x,x,Café/restaurant 195,Café&restaurant,,,,Tag 27,,
15/03/2024,-763.220,s,x,x,Coop,Groceries,,,,Tag 27,,
16/03/2024,-65.490,s,x,x,Ryanair,Flights,,,,Tag 27,,
16/03/2024,-287.580,s,x,x,Apotek,Health,,,,Tag 27,,
17/03/2024,-17.340,s,x,x,Café/restaurant 20,Café&restaurant,,,,Tag 27,,
17/03/2024,-220.680,s,,,Rejsekort,Transportation,,,,,,
17/03/2024,-591.850,s,x,x,Wolt groceries,Groceries,,,,,,
18/03/2024,-48.050,s,x,x,Apotek,Health,,,,,,
18/03/2024,-790.660,s,x,x,Wolt groceries,Groceries,,,,,,
19/03/2024,-28.670,s,,x,Café/restaurant 181,Café&restaurant,,,,,,
19/03/2024,-149.310,s,x,x,Netflix,Subscriptions,,,,,,
19/03/2024,-193.750,s,x,x,Fakta,Groceries,,,,,,
19/03/2024,-230.300,s,,x,Driving license,Authorities,,,,,,
20/03/2024,-77.400,s,,x,Rejsekort,Transportation,,,,,,
20/03/2024,-119.700,s,x,x,Fakta,Groceries,,,,,,
21/03/2024,-10.050,s,x,x,Fakta,Groceries,,,,,,
21/03/2024,-22.230,s,x,x,Netto,Groceries,,,,,,
21/03/2024,-142.480,s,x,x,Revolut premium,Subscriptions,,,,,,
22/03/2024,-26.240,s,x,x,Netto,Groceries,,,,,,
22/03/2024,-41.950,s,x,x,Fakta,Groceries,,,,,,
22/03/2024,-60.020,s,,x,Rejsekort,Transportation,,,,,,
22/03/2024,-65.520,s,x,x,Netto,Groceries,,,,,,
22/03/2024,-576.700,s,x,x,Café/restaurant 159,Café&restaurant,,,,,,
22/03/2024,-1042.110,s,x,x,Easyjet,Flights,,,,Tag 43,,
23/03/2024,-12.570,s,x,x,Matas,Health,,,,,,
23/03/2024,-14.400,s,x,x,Petanque,Entertainment,,,,,,
23/03/2024,-41.440,s,,,Datacamp,Subscriptions,,,,,,
23/03/2024,-57.800,s,,x,Rejsekort,Transportation,,,,,,
23/03/2024,-153.120,s,x,x,Café/restaurant 185,Café&restaurant,,,,,,
23/03/2024,-287.640,s,x,x,Café/restaurant 164,Café&restaurant,,,,,,
23/03/2024,-463.670,s,x,x,Bar 124,Bar&cocktails,,,,,,
24/03/2024,-14.540,s,x,x,LIDL,Groceries,,,,,,
24/03/2024,-41.000,s,,x,PWH8,Sport,,,,,,
24/03/2024,-282.110,s,x,x,Meny,Groceries,,,,,,
25/03/2024,-32.000,s,,x,Café/restaurant 185,Café&restaurant,,,,,,
25/03/2024,-64.670,s,x,x,Fotex,Groceries,,,,,,
25/03/2024,-90.000,s,x,x,Netto,Groceries,,,,,,
25/03/2024,-94.350,s,x,x,Irma,Groceries,,,,,,
25/03/2024,-117.000,s,x,x,Jysk,Furniture&home,,,,,,
25/03/2024,-311.220,s,x,x,Aldi,Groceries,,,,,,
26/03/2024,-48.570,s,,x,Café/restaurant 182,Café&restaurant,,,,,,
26/03/2024,-303.910,s,x,x,Meny,Groceries,,,,,,
26/03/2024,-606.100,s,☓,x,YouSee,Subscriptions,,,,,,
27/03/2024,-526.490,s,x,x,Café/restaurant 214,Café&restaurant,,,,,,
28/03/2024,-185.500,s,,,Ticket footbal,Entertainment,,,,,,
29/03/2024,33464.15392,s,,,Salary 5,Salary,,x,,,,
29/03/2024,-102.600,s,,,Rejsekort,Transportation,,,,,,
29/03/2024,-295.170,s,x,x,Fakta,Groceries,,,,,,
29/03/2024,-304.000,s,x,x,Copenhagen contemporary,Entertainment,,,,,,
29/03/2024,-857.780,s,x,x,Café/restaurant 220,Café&restaurant,,,,,,
29/03/2024,-1634.000,s,x,,Silkeborggade,Rent,,,,,,
30/03/2024,-58.000,s,x,x,Café/restaurant 105,Café&restaurant,,,,,,
30/03/2024,-97.900,s,x,x,Netto,Groceries,,,,,,
30/03/2024,-243.240,s,x,x,Fakta,Groceries,,,,,,
30/03/2024,-259.560,s,x,x,Panduro,Entertainment,,,,,,
01/04/2024,-8.360,s,x,,TopDanmark,Subscriptions,,,,,,
01/04/2024,-305.280,s,,,a-kasse,Authorities,,,,,,
01/04/2024,-3889.600,s,x,x,Absalon pottery,Entertainment,,,,,,
